Sex,Length,Diameter,Height,Wholeweight,Shuckedweight,Visceraweight,Shellweight,target
2.0,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,0
2.0,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,0
1.0,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,0
2.0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,0
2.0,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,0
0.0,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,0
0.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,1
2.0,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,0
1.0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,0
2.0,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135,0
1.0,0.5,0.38,0.14,0.6355,0.27699999999999997,0.14300000000000002,0.1785,0
2.0,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,0
0.0,0.46,0.38,0.135,0.48200000000000004,0.207,0.1225,0.145,1
0.0,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,0
0.0,0.645,0.5,0.18,1.4609999999999999,0.5985,0.2425,0.439,1
0.0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,0
1.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,1
2.0,0.47,0.345,0.115,0.4885,0.2005,0.10800000000000001,0.166,1
0.0,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,0
0.0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,1
2.0,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,1
2.0,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,0
2.0,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,0
0.0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,1
0.0,0.715,0.545,0.18,1.7405,0.871,0.34700000000000003,0.449,1
1.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,0
1.0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,1
2.0,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,0
1.0,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,0
2.0,0.44,0.355,0.12,0.495,0.231,0.11,0.125,0
0.0,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,0
0.0,0.495,0.395,0.12,0.5529999999999999,0.22399999999999998,0.1375,0.16699999999999998,0
0.0,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,0
1.0,0.575,0.465,0.175,1.099,0.4735,0.20199999999999999,0.35,0
0.0,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,1
0.0,0.645,0.515,0.24,1.5415,0.47100000000000003,0.369,0.535,1
0.0,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,0
1.0,0.55,0.415,0.135,0.775,0.302,0.179,0.26,1
1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,1
0.0,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,0
2.0,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,0
0.0,0.36,0.295,0.105,0.24100000000000002,0.0865,0.053,0.095,0
1.0,0.585,0.475,0.165,1.053,0.45799999999999996,0.217,0.3,1
0.0,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,1
0.0,0.55,0.435,0.11,0.8059999999999999,0.3415,0.203,0.215,0
1.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,1
0.0,0.65,0.505,0.19,1.274,0.59,0.23,0.391,1
2.0,0.43,0.33,0.1,0.449,0.254,0.0825,0.09699999999999999,0
1.0,0.635,0.495,0.18,1.5959999999999999,0.617,0.317,0.37,1
0.0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,1
0.0,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,1
2.0,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,0
1.0,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,1
0.0,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,1
1.0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,1
2.0,0.425,0.325,0.11,0.317,0.135,0.048,0.09,0
0.0,0.735,0.57,0.21,2.2355,1.1705,0.46299999999999997,0.5315,1
1.0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,0
1.0,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,1
1.0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,1
0.0,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,0
1.0,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,0
0.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,1
2.0,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,0
1.0,0.585,0.42,0.155,1.034,0.43700000000000006,0.2225,0.32,1
2.0,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,0
1.0,0.67,0.53,0.205,1.4015,0.643,0.2465,0.41600000000000004,1
0.0,0.715,0.535,0.19,1.6755,0.889,0.313,0.42,1
1.0,0.6,0.455,0.145,0.8895,0.419,0.1715,0.26899999999999996,1
0.0,0.575,0.435,0.135,0.992,0.43200000000000005,0.2225,0.239,1
0.0,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,1
0.0,0.505,0.385,0.145,0.6775,0.23600000000000002,0.179,0.2,1
2.0,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,0
0.0,0.28,0.21,0.08,0.1085,0.040999999999999995,0.0265,0.0345,0
2.0,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,0
2.0,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,0
0.0,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,1
1.0,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,1
0.0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,1
2.0,0.46,0.35,0.115,0.4155,0.18,0.098,0.1175,0
2.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,0
2.0,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,0
0.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000003,0.36,1
1.0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,0
1.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,1
0.0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,1
1.0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,0
0.0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,1
0.0,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,1
1.0,0.68,0.55,0.2,1.5959999999999999,0.525,0.4075,0.585,1
1.0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,1
0.0,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,0
0.0,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,1
0.0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,1
1.0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,0
0.0,0.72,0.545,0.195,1.7475,0.8215,0.38299999999999995,0.4705,1
2.0,0.53,0.42,0.185,0.752,0.299,0.156,0.205,1
1.0,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,1
0.0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,1
0.0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,0
0.0,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.36700000000000005,1
2.0,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,0
1.0,0.605,0.475,0.175,1.0759999999999998,0.46299999999999997,0.2195,0.335,0
0.0,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,1
1.0,0.72,0.545,0.185,1.7185,0.7925,0.401,0.46799999999999997,1
2.0,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,0
0.0,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,1
2.0,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,1
0.0,0.685,0.53,0.17,1.56,0.647,0.38299999999999995,0.465,1
2.0,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,0
2.0,0.535,0.4,0.135,0.775,0.368,0.20800000000000002,0.2055,0
1.0,0.72,0.565,0.18,1.719,0.8465,0.40700000000000003,0.3875,1
2.0,0.665,0.5,0.17,1.2975,0.6035,0.29100000000000004,0.3595,0
1.0,0.645,0.51,0.19,1.3630000000000002,0.573,0.36200000000000004,0.36,1
0.0,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,0
2.0,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,1
0.0,0.56,0.44,0.13,0.8255,0.2425,0.20199999999999999,0.285,1
2.0,0.355,0.255,0.08,0.187,0.078,0.0505,0.057999999999999996,0
0.0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.33899999999999997,0
0.0,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,1
2.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,0
2.0,0.385,0.29,0.085,0.2505,0.11199999999999999,0.061,0.08,0
0.0,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,1
1.0,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815,1
1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,1
1.0,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,1
2.0,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,0
1.0,0.63,0.515,0.16,1.3359999999999999,0.5529999999999999,0.3205,0.35,1
2.0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,0
0.0,0.6,0.475,0.16,1.1640000000000001,0.5045,0.2635,0.335,1
1.0,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,1
2.0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,0
1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,1
2.0,0.335,0.25,0.08,0.1695,0.0695,0.044000000000000004,0.0495,0
0.0,0.625,0.47,0.175,1.179,0.605,0.258,0.271,0
1.0,0.65,0.565,0.2,1.6645,0.753,0.36700000000000005,0.43,1
2.0,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,0
2.0,0.395,0.31,0.095,0.313,0.131,0.07200000000000001,0.09300000000000001,0
1.0,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,1
2.0,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,0
0.0,0.47,0.375,0.13,0.523,0.214,0.132,0.145,0
2.0,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,1
2.0,0.44,0.34,0.1,0.379,0.1725,0.0815,0.10099999999999999,0
1.0,0.64,0.5,0.175,1.3940000000000001,0.4935,0.29100000000000004,0.4,1
2.0,0.47,0.375,0.105,0.441,0.16699999999999998,0.0865,0.145,1
2.0,0.44,0.34,0.105,0.344,0.12300000000000001,0.081,0.125,0
1.0,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,0
0.0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,1
1.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,1
2.0,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,1
1.0,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,0
1.0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,1
1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,1
2.0,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,0
0.0,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,1
0.0,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,0
2.0,0.475,0.365,0.14,0.4545,0.171,0.11800000000000001,0.158,0
0.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,1
0.0,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,0
1.0,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23,0
2.0,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,0
0.0,0.66,0.505,0.165,1.374,0.589,0.35100000000000003,0.345,1
1.0,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,0
1.0,0.615,0.5,0.175,1.3769999999999998,0.5585,0.33,0.292,1
0.0,0.445,0.32,0.12,0.414,0.19899999999999998,0.09,0.11699999999999999,0
1.0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,1
0.0,0.72,0.55,0.205,2.165,1.1055,0.525,0.40399999999999997,1
0.0,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,0
2.0,0.55,0.435,0.165,0.804,0.34,0.19399999999999998,0.244,0
0.0,0.555,0.435,0.145,0.9205,0.40399999999999997,0.2275,0.255,0
0.0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225,1
2.0,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,0
2.0,0.495,0.38,0.145,0.515,0.175,0.098,0.212,1
0.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,1
1.0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,1
2.0,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,0
1.0,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,0
0.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,0
2.0,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,0
0.0,0.515,0.435,0.145,0.8815,0.292,0.20600000000000002,0.255,1
2.0,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,0
1.0,0.595,0.47,0.155,1.1775,0.542,0.26899999999999996,0.31,0
0.0,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,1
0.0,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,0
0.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,1
0.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,1
2.0,0.175,0.125,0.04,0.027999999999999997,0.0095,0.008,0.009000000000000001,0
0.0,0.49,0.39,0.15,0.573,0.225,0.124,0.17,1
0.0,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,1
1.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,1
0.0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,1
2.0,0.415,0.31,0.11,0.2965,0.12300000000000001,0.057,0.0995,1
2.0,0.315,0.235,0.075,0.1285,0.051,0.027999999999999997,0.0405,0
2.0,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,0
1.0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,1
1.0,0.46,0.365,0.125,0.4785,0.20600000000000002,0.1045,0.141,0
1.0,0.605,0.46,0.17,1.122,0.34700000000000003,0.3045,0.315,1
2.0,0.385,0.295,0.085,0.2535,0.10300000000000001,0.0575,0.085,0
1.0,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,1
0.0,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,0
0.0,0.625,0.475,0.175,1.3405,0.6559999999999999,0.28300000000000003,0.337,1
2.0,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,0
1.0,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385,0
2.0,0.44,0.33,0.135,0.4095,0.163,0.1005,0.11900000000000001,0
2.0,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,0
2.0,0.425,0.34,0.105,0.389,0.2015,0.0905,0.08800000000000001,0
0.0,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,1
1.0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,0
1.0,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,0
1.0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,1
1.0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,1
2.0,0.41,0.325,0.105,0.361,0.1605,0.0665,0.10300000000000001,0
0.0,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,1
1.0,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,1
1.0,0.565,0.44,0.135,0.83,0.39299999999999996,0.1735,0.23800000000000002,0
0.0,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245,1
2.0,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,0
0.0,0.61,0.475,0.15,1.1420000000000001,0.62,0.237,0.245,0
1.0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.40700000000000003,1
2.0,0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,1
2.0,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135,0
2.0,0.51,0.405,0.12,0.61,0.22899999999999998,0.131,0.235,1
1.0,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,0
2.0,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,0
0.0,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,0
0.0,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,0
0.0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,1
2.0,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,0
2.0,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,0
2.0,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,0
0.0,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,1
2.0,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,0
1.0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,1
2.0,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,1
0.0,0.635,0.5,0.18,1.1540000000000001,0.4405,0.2315,0.387,0
2.0,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,0
0.0,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,1
2.0,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,1
2.0,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,0
1.0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,1
1.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,1
0.0,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,1
1.0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,1
0.0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,1
1.0,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,1
0.0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,1
0.0,0.595,0.475,0.17,1.0965,0.419,0.22899999999999998,0.35,1
0.0,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,1
2.0,0.44,0.325,0.09,0.35,0.14800000000000002,0.067,0.105,0
0.0,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,1
0.0,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,1
0.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,0
2.0,0.35,0.265,0.095,0.19899999999999998,0.073,0.049,0.06,0
2.0,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,0
0.0,0.505,0.405,0.11,0.625,0.305,0.16,0.175,0
2.0,0.485,0.365,0.105,0.5205,0.195,0.12300000000000001,0.182,0
2.0,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,0
1.0,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,1
1.0,0.57,0.45,0.15,0.9645,0.531,0.18899999999999997,0.209,0
0.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,1
1.0,0.67,0.53,0.225,1.5615,0.63,0.48700000000000004,0.3725,1
2.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,0
1.0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,1
1.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,1
1.0,0.345,0.255,0.1,0.19699999999999998,0.071,0.051,0.06,0
2.0,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.12,0
2.0,0.355,0.275,0.085,0.22,0.092,0.06,0.15,0
0.0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,0
0.0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,0
0.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,1
1.0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,0
1.0,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,0
0.0,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17,0
0.0,0.535,0.405,0.175,1.2705,0.5479999999999999,0.3265,0.337,1
2.0,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,0
0.0,0.745,0.585,0.215,2.499,0.9265,0.47200000000000003,0.7,1
1.0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385,0
0.0,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,1
2.0,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,0
2.0,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,0
0.0,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,1
2.0,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,0
2.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1,0
2.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,0
0.0,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,1
1.0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,1
2.0,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,0
0.0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,1
2.0,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,0
0.0,0.535,0.42,0.145,0.7909999999999999,0.33,0.18899999999999997,0.25,1
1.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,1
0.0,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,0
2.0,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,0
1.0,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,0
1.0,0.505,0.38,0.13,0.693,0.391,0.1195,0.1515,0
1.0,0.645,0.5,0.155,1.2205,0.6145,0.23600000000000002,0.3185,1
2.0,0.39,0.29,0.09,0.2625,0.11699999999999999,0.054000000000000006,0.077,0
1.0,0.61,0.48,0.16,1.234,0.598,0.23800000000000002,0.315,1
2.0,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,1
1.0,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,1
2.0,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185,0
2.0,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,0
2.0,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,1
0.0,0.675,0.525,0.16,1.2835,0.5720000000000001,0.2755,0.3545,1
1.0,0.6,0.47,0.19,1.1345,0.49200000000000005,0.2595,0.3375,1
2.0,0.255,0.185,0.07,0.075,0.027999999999999997,0.018000000000000002,0.025,0
0.0,0.425,0.35,0.105,0.39299999999999996,0.13,0.063,0.165,0
2.0,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,1
2.0,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,0
1.0,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,1
1.0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,1
1.0,0.55,0.445,0.155,0.9905,0.544,0.17800000000000002,0.218,0
0.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,1
0.0,0.585,0.43,0.16,0.955,0.3625,0.17600000000000002,0.27,1
2.0,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,0
1.0,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,1
0.0,0.6,0.47,0.13,1.0105,0.423,0.21899999999999997,0.298,0
0.0,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,0
2.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,0
1.0,0.395,0.295,0.095,0.2245,0.078,0.054000000000000006,0.08,1
2.0,0.56,0.42,0.14,0.8370000000000001,0.414,0.214,0.2,0
2.0,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,1
1.0,0.46,0.35,0.115,0.44,0.19,0.1025,0.13,0
0.0,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,1
1.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,1
0.0,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,1
0.0,0.46,0.375,0.13,0.5735,0.2505,0.11900000000000001,0.195,0
0.0,0.57,0.42,0.155,1.008,0.377,0.193,0.34,1
2.0,0.44,0.34,0.1,0.40700000000000003,0.209,0.0735,0.10300000000000001,0
1.0,0.435,0.35,0.125,0.45899999999999996,0.19699999999999998,0.1145,0.145,0
1.0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,1
1.0,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,0
1.0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,1
1.0,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,1
0.0,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,1
2.0,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026000000000000002,0
0.0,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,1
0.0,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,0
2.0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,1
2.0,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,0
0.0,0.53,0.41,0.165,0.732,0.18899999999999997,0.17,0.31,1
2.0,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,1
2.0,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,0
1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,1
0.0,0.59,0.46,0.145,0.929,0.38,0.24,0.255,1
1.0,0.625,0.49,0.175,1.2329999999999999,0.5565,0.247,0.365,1
0.0,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,0
0.0,0.485,0.39,0.085,0.6435,0.2945,0.10300000000000001,0.198,0
0.0,0.6,0.41,0.145,0.9390000000000001,0.4475,0.196,0.268,0
2.0,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,0
0.0,0.625,0.485,0.17,1.4369999999999998,0.5855,0.293,0.475,1
1.0,0.625,0.485,0.175,1.3745,0.7335,0.2715,0.332,0
2.0,0.2,0.145,0.025,0.0345,0.011000000000000001,0.0075,0.01,0
2.0,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,0
2.0,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,1
1.0,0.53,0.42,0.17,0.828,0.41,0.20800000000000002,0.1505,0
0.0,0.58,0.445,0.15,0.9525,0.4315,0.1945,0.287,1
0.0,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,1
0.0,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,0
0.0,0.61,0.46,0.16,1.0,0.494,0.19699999999999998,0.275,1
2.0,0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,0
2.0,0.435,0.34,0.115,0.3925,0.1825,0.078,0.1145,0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003,1
0.0,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,1
1.0,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,1
2.0,0.275,0.195,0.07,0.0875,0.0345,0.022000000000000002,0.0255,0
2.0,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,0
2.0,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,0
1.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,0
0.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,1
